0.093000	0.000027	0.000855	0.018374	0.999573	0.999600
0.094000	0.000028	0.000874	0.018573	0.999772	0.999800
0.095000	0.000029	0.000892	0.018772	0.999971	1.000000
0.096000	0.000029	0.000911	0.018971	1.000171	1.000200
0.097000	0.000030	0.000930	0.019171	1.000370	1.000400
0.098000	0.000031	0.000950	0.019370	1.000569	1.000600
0.099000	0.000032	0.000969	0.019569	1.000768	1.000800
0.100000	0.000033	0.000989	0.019768	1.000967	1.001000
0.101000	0.000034	0.001009	0.019967	1.001166	1.001200
0.102000	0.000035	0.001029	0.020166	1.001365	1.001400
0.103000	0.000036	0.001050	0.020365	1.001564	1.001600
0.104000	0.000037	0.001070	0.020564	1.001763	1.001800
0.105000	0.000039	0.001091	0.020763	1.001961	1.002000
0.106000	0.000040	0.001112	0.020961	1.002160	1.002200
0.107000	0.000041	0.001133	0.021160	1.002359	1.002400
0.108000	0.000042	0.001154	0.021359	1.002558	1.002600
0.109000	0.000043	0.001176	0.021558	1.002757	1.002800
0.110000	0.000044	0.001198	0.021757	1.002956	1.003000
0.111000	0.000046	0.001220	0.021956	1.003154	1.003200
0.112000	0.000047	0.001242	0.022154	1.003353	1.003400
0.113000	0.000048	0.001264	0.022353	1.003552	1.003600
0.114000	0.000049	0.001287	0.022552	1.003751	1.003800
0.115000	0.000051	0.001310	0.022751	1.003949	1.004000
0.116000	0.000052	0.001333	0.022949	1.004148	1.004200
0.117000	0.000053	0.001356	0.023148	1.004347	1.004400
0.118000	0.000055	0.001379	0.023347	1.004545	1.004600
0.119000	0.000056	0.001403	0.023545	1.004744	1.004800
0.120000	0.000058	0.001426	0.023744	1.004942	1.005000
0.121000	0.000059	0.001450	0.023942	1.005141	1.005200
0.122000	0.000060	0.001474	0.024141	1.005340	1.005400
0.123000	0.000062	0.001499	0.024340	1.005538	1.005600
0.124000	0.000064	0.001523	0.024538	1.005736	1.005800
0.125000	0.000065	0.001548	0.024736	1.005935	1.006000
0.126000	0.000067	0.001573	0.024935	1.006133	1.006200
0.127000	0.000068	0.001598	0.025133	1.006332	1.006400
0.128000	0.000070	0.001623	0.025332	1.006530	1.006600
0.129000	0.000071	0.001649	0.025530	1.006729	1.006800
0.130000	0.000073	0.001675	0.025729	1.006927	1.007000
0.131000	0.000075	0.001701	0.025927	1.007125	1.007200
0.132000	0.000077	0.001727	0.026125	1.007323	1.007400
0.133000	0.000078	0.001753	0.026323	1.007522	1.007600
0.134000	0.000080	0.001780	0.026522	1.007720	1.007800
0.135000	0.000082	0.001806	0.026720	1.007918	1.008000
0.136000	0.000084	0.001833	0.026918	1.008116	1.008200
0.137000	0.000086	0.001860	0.027116	1.008314	1.008400
0.138000	0.000088	0.001888	0.027314	1.008512	1.008600
0.139000	0.000089	0.001915	0.027512	1.008711	1.008800
0.140000	0.000091	0.001943	0.027711	1.008909	1.009000
0.141000	0.000093	0.001971	0.027909	1.009107	1.009200
0.142000	0.000095	0.001999	0.028107	1.009305	1.009400
0.143000	0.000097	0.002027	0.028305	1.009503	1.009600
0.144000	0.000099	0.002056	0.028503	1.009701	1.009800
0.145000	0.000102	0.002084	0.028701	1.009898	1.010000
0.146000	0.000104	0.002113	0.028898	1.010096	1.010200
0.147000	0.000106	0.002142	0.029096	1.010294	1.010400
0.148000	0.000108	0.002172	0.029294	1.010492	1.010600
0.149000	0.000110	0.002201	0.029492	1.010690	1.010800
0.150000	0.000112	0.002231	0.029690	1.010888	1.011000
0.151000	0.000115	0.002261	0.029888	1.011085	1.011200
0.152000	0.000117	0.002291	0.030085	1.011283	1.011400
0.153000	0.000119	0.002321	0.030283	1.011481	1.011600
0.154000	0.000122	0.002352	0.030481	1.011678	1.011800
0.155000	0.000124	0.002382	0.030678	1.011876	1.012000
0.156000	0.000126	0.002413	0.030876	1.012074	1.012200
0.157000	0.000129	0.002444	0.031074	1.012271	1.012400
0.158000	0.000131	0.002475	0.031271	1.012469	1.012600
0.159000	0.000134	0.002507	0.031469	1.012666	1.012800
0.160000	0.000136	0.002539	0.031666	1.012864	1.013000
0.161000	0.000139	0.002570	0.031864	1.013061	1.013200
0.162000	0.000142	0.002603	0.032061	1.013258	1.013400
0.163000	0.000144	0.002635	0.032258	1.013456	1.013600
0.164000	0.000147	0.002667	0.032456	1.013653	1.013800
0.165000	0.000150	0.002700	0.032653	1.013850	1.014000
0.166000	0.000152	0.002733	0.032850	1.014048	1.014200
0.167000	0.000155	0.002766	0.033048	1.014245	1.014400
0.168000	0.000158	0.002799	0.033245	1.014442	1.014600
0.169000	0.000161	0.002832	0.033442	1.014639	1.014800
0.170000	0.000164	0.002866	0.033639	1.014836	1.015000
0.171000	0.000166	0.002900	0.033836	1.015034	1.015200
0.172000	0.000169	0.002934	0.034034	1.015231	1.015400
0.173000	0.000172	0.002968	0.034231	1.015428	1.015600
0.174000	0.000175	0.003003	0.034428	1.015625	1.015800
0.175000	0.000178	0.003037	0.034625	1.015822	1.016000
0.176000	0.000181	0.003072	0.034822	1.016019	1.016200
0.177000	0.000185	0.003107	0.035019	1.016215	1.016400
0.178000	0.000188	0.003142	0.035215	1.016412	1.016600
0.179000	0.000191	0.003178	0.035412	1.016609	1.016800
0.180000	0.000194	0.003213	0.035609	1.016806	1.017000
0.181000	0.000197	0.003249	0.035806	1.017003	1.017200
0.182000	0.000201	0.003285	0.036003	1.017199	1.017400
0.183000	0.000204	0.003321	0.036199	1.017396	1.017600
0.184000	0.000207	0.003358	0.036396	1.017593	1.017800
0.185000	0.000211	0.003394	0.036593	1.017789	1.018000
0.186000	0.000214	0.003431	0.036789	1.017986	1.018200
0.187000	0.000218	0.003468	0.036986	1.018182	1.018400
0.188000	0.000221	0.003505	0.037182	1.018379	1.018600
0.189000	0.000225	0.003543	0.037379	1.018575	1.018800
0.190000	0.000228	0.003580	0.037575	1.018772	1.019000
0.191000	0.000232	0.003618	0.037772	1.018968	1.019200
0.192000	0.000235	0.003656	0.037968	1.019165	1.019400
0.193000	0.000239	0.003694	0.038165	1.019361	1.019600
0.194000	0.000243	0.003733	0.038361	1.019557	1.019800
0.195000	0.000247	0.003771	0.038557	1.019753	1.020000
0.196000	0.000250	0.003810	0.038753	1.019950	1.020200
0.197000	0.000254	0.003849	0.038950	1.020146	1.020400
0.198000	0.000258	0.003888	0.039146	1.020342	1.020600
0.199000	0.000262	0.003927	0.039342	1.020538	1.020800
0.200000	0.000266	0.003967	0.039538	1.020734	1.021000
0.201000	0.000270	0.004007	0.039734	1.020930	1.021200
0.202000	0.000274	0.004046	0.039930	1.021126	1.021400
0.203000	0.000278	0.004087	0.040126	1.021322	1.021600
0.204000	0.000282	0.004127	0.040322	1.021518	1.021800
0.205000	0.000287	0.004167	0.040518	1.021713	1.022000
0.206000	0.000291	0.004208	0.040713	1.021909	1.022200
0.207000	0.000295	0.004249	0.040909	1.022105	1.022400
0.208000	0.000299	0.004290	0.041105	1.022301	1.022600
0.209000	0.000304	0.004331	0.041301	1.022496	1.022800
0.210000	0.000308	0.004373	0.041496	1.022692	1.023000
0.211000	0.000312	0.004415	0.041692	1.022888	1.023200
0.212000	0.000317	0.004457	0.041888	1.023083	1.023400
0.213000	0.000321	0.004499	0.042083	1.023279	1.023600
0.214000	0.000326	0.004541	0.042279	1.023474	1.023800
0.215000	0.000331	0.004583	0.042474	1.023669	1.024000
0.216000	0.000335	0.004626	0.042669	1.023865	1.024200
0.217000	0.000340	0.004669	0.042865	1.024060	1.024400
0.218000	0.000345	0.004712	0.043060	1.024255	1.024600
0.219000	0.000349	0.004755	0.043255	1.024451	1.024800
0.220000	0.000354	0.004799	0.043451	1.024646	1.025000
0.221000	0.000359	0.004842	0.043646	1.024841	1.025200
0.222000	0.000364	0.004886	0.043841	1.025036	1.025400
0.223000	0.000369	0.004930	0.044036	1.025231	1.025600
0.224000	0.000374	0.004974	0.044231	1.025426	1.025800
0.225000	0.000379	0.005019	0.044426	1.025621	1.026000
0.226000	0.000384	0.005063	0.044621	1.025816	1.026200
0.227000	0.000389	0.005108	0.044816	1.026011	1.026400
0.228000	0.000394	0.005153	0.045011	1.026206	1.026600
0.229000	0.000399	0.005199	0.045206	1.026401	1.026800
0.230000	0.000404	0.005244	0.045401	1.026596	1.027000
0.231000	0.000410	0.005290	0.045596	1.026790	1.027200
0.232000	0.000415	0.005335	0.045790	1.026985	1.027400
0.233000	0.000420	0.005381	0.045985	1.027180	1.027600
0.234000	0.000426	0.005427	0.046180	1.027374	1.027800
0.235000	0.000431	0.005474	0.046374	1.027569	1.028000
0.236000	0.000437	0.005520	0.046569	1.027763	1.028200
0.237000	0.000442	0.005567	0.046763	1.027958	1.028400
0.238000	0.000448	0.005614	0.046958	1.028152	1.028600
0.239000	0.000454	0.005661	0.047152	1.028346	1.028800
0.240000	0.000459	0.005709	0.047346	1.028541	1.029000
0.241000	0.000465	0.005756	0.047541	1.028735	1.029200
0.242000	0.000471	0.005804	0.047735	1.028929	1.029400
0.243000	0.000477	0.005852	0.047929	1.029123	1.029600
0.244000	0.000483	0.005900	0.048123	1.029317	1.029800
0.245000	0.000489	0.005948	0.048317	1.029511	1.030000
0.246000	0.000495	0.005997	0.048511	1.029705	1.030200
0.247000	0.000501	0.006045	0.048705	1.029899	1.030400
0.248000	0.000507	0.006094	0.048899	1.030093	1.030600
0.249000	0.000513	0.006143	0.049093	1.030287	1.030800
0.250000	0.000519	0.006193	0.049287	1.030481	1.031000
0.251000	0.000525	0.006242	0.049481	1.030675	1.031200
0.252000	0.000532	0.006292	0.049675	1.030868	1.031400
0.253000	0.000538	0.006342	0.049868	1.031062	1.031600
0.254000	0.000544	0.006392	0.050062	1.031256	1.031800
0.255000	0.000551	0.006442	0.050256	1.031449	1.032000
0.256000	0.000557	0.006493	0.050449	1.031643	1.032200
0.257000	0.000564	0.006543	0.050643	1.031836	1.032400
0.258000	0.000571	0.006594	0.050836	1.032029	1.032600
0.259000	0.000577	0.006645	0.051029	1.032223	1.032800
0.260000	0.000584	0.006696	0.051223	1.032416	1.033000
0.261000	0.000591	0.006748	0.051416	1.032609	1.033200
0.262000	0.000597	0.006799	0.051609	1.032803	1.033400
0.263000	0.000604	0.006851	0.051803	1.032996	1.033600
0.264000	0.000611	0.006903	0.051996	1.033189	1.033800
0.265000	0.000618	0.006955	0.052189	1.033382	1.034000
0.266000	0.000625	0.007008	0.052382	1.033575	1.034200
0.267000	0.000632	0.007060	0.052575	1.033768	1.034400
0.268000	0.000639	0.007113	0.052768	1.033961	1.034600
0.269000	0.000646	0.007166	0.052961	1.034154	1.034800
0.270000	0.000654	0.007219	0.053154	1.034346	1.035000
0.271000	0.000661	0.007272	0.053346	1.034539	1.035200
0.272000	0.000668	0.007326	0.053539	1.034732	1.035400
0.273000	0.000676	0.007380	0.053732	1.034924	1.035600
0.274000	0.000683	0.007434	0.053924	1.035117	1.035800
0.275000	0.000691	0.007488	0.054117	1.035309	1.036000
0.276000	0.000698	0.007542	0.054309	1.035502	1.036200
0.277000	0.000706	0.007597	0.054502	1.035694	1.036400
0.278000	0.000713	0.007651	0.054694	1.035887	1.036600
0.279000	0.000721	0.007706	0.054887	1.036079	1.036800
0.280000	0.000729	0.007761	0.055079	1.036271	1.037000
0.281000	0.000737	0.007817	0.055271	1.036463	1.037200
0.282000	0.000745	0.007872	0.055463	1.036655	1.037400
0.283000	0.000752	0.007928	0.055655	1.036848	1.037600
0.284000	0.000760	0.007984	0.055848	1.037040	1.037800
0.285000	0.000769	0.008040	0.056040	1.037231	1.038000
0.286000	0.000777	0.008096	0.056231	1.037423	1.038200
0.287000	0.000785	0.008152	0.056423	1.037615	1.038400
0.288000	0.000793	0.008209	0.056615	1.037807	1.038600
